/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_19_326.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_19_326.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_19_326.jpg,0,0,0,29.61586
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_19_396.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_19_396.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_19_396.jpg,0,0,0,29.37649
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_19_466.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_19_466.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_19_466.jpg,0,0,0,29.19823
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_19_535.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_19_535.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_19_535.jpg,0,0,0,28.96223
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_19_605.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_19_605.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_19_605.jpg,0,0,0,28.78648
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_19_676.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_19_676.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_19_676.jpg,0,0,0,28.55379
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_19_745.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_19_745.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_19_745.jpg,0,0,0,28.3805
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_19_814.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_19_814.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_19_814.jpg,0,0,0,28.15108
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_19_883.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_19_883.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_19_883.jpg,0,0,0,27.98022
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_19_953.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_19_953.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_19_953.jpg,0,0,0,27.75401
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_20_022.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_20_022.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_20_022.jpg,0,0,0,27.58556
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_20_090.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_20_090.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_20_090.jpg,0,0,0,27.36253
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_20_159.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_20_159.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_20_159.jpg,0,0,0,27.19644
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_20_229.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_20_229.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_20_229.jpg,0,0,0,26.97654
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_20_298.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_20_298.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_20_298.jpg,0,0,0,26.81278
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_20_373.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_20_373.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_20_373.jpg,0,0,0,26.59598
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_20_442.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_20_442.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_20_442.jpg,0,0,0,26.43452
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_20_513.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_20_513.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_20_513.jpg,0,0,0,26.22075
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_20_582.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_20_582.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_20_582.jpg,0,0,0,26.06155
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_20_652.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_20_652.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_20_652.jpg,0,0,0,25.85079
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_20_721.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_20_721.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_20_721.jpg,0,0,0,25.69383
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_20_792.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_20_792.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_20_792.jpg,0,0,0,25.48602
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_20_861.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_20_861.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_20_861.jpg,0,0,0,25.33126
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_20_928.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_20_928.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_20_928.jpg,0,0,0,25.17743
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_20_996.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_20_996.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_20_996.jpg,0,0,0,24.97378
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_21_066.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_21_066.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_21_066.jpg,0,0,0,24.82211
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_21_135.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_21_135.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_21_135.jpg,0,0,0,24.62132
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_21_203.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_21_203.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_21_203.jpg,0,0,0,24.47178
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_21_271.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_21_271.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_21_271.jpg,0,0,0,24.27381
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_21_340.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_21_340.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_21_340.jpg,0,0,0,24.12637
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_21_408.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_21_408.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_21_408.jpg,0,0,0,23.93117
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_21_479.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_21_479.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_21_479.jpg,0,0,0,23.78581
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_21_550.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_21_550.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_21_550.jpg,0,0,0,23.59335
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_21_618.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_21_618.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_21_618.jpg,0,0,0,23.45002
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_21_685.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_21_685.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_21_685.jpg,0,0,0,23.30757
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_21_753.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_21_753.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_21_753.jpg,0,0,0,23.11895
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_21_821.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_21_821.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_21_821.jpg,0,0,0,22.97849
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_21_891.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_21_891.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_21_891.jpg,0,0.1551272,0,22.83698
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_21_960.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_21_960.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_21_960.jpg,0,0.3341911,0,22.87241
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_22_029.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_22_029.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_22_029.jpg,0,0.569379,0,23.12311
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_22_098.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_22_098.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_22_098.jpg,0,0.7490759,0,23.46312
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_22_167.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_22_167.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_22_167.jpg,0,0.9287581,0,23.92908
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_22_237.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_22_237.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_22_237.jpg,0,1,0,24.69584
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_22_306.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_22_306.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_22_306.jpg,0,1,0,25.27096
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_22_377.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_22_377.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_22_377.jpg,0,1,0,26.03409
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_22_444.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_22_444.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_22_444.jpg,0,1,0,26.60228
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_22_512.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_22_512.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_22_512.jpg,0,1,0,27.35443
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_22_582.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_22_582.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_22_582.jpg,0,1,0,27.91456
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_22_653.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_22_653.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_22_653.jpg,0,1,0,28.65613
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_22_723.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_22_723.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_22_723.jpg,0,1,0,29.2084
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_22_793.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_22_793.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_22_793.jpg,0,1,0,29.93954
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_22_860.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_22_860.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_22_860.jpg,0,1,0,30.19029
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_22_927.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_22_927.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_22_927.jpg,0,1,0,30.18998
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_22_998.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_22_998.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_22_998.jpg,0,1,0,30.18996
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_23_069.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_23_069.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_23_069.jpg,0,1,0,30.18998
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_23_140.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_23_140.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_23_140.jpg,0,1,0,30.18999
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_23_212.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_23_212.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_23_212.jpg,0,1,0,30.18998
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_23_281.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_23_281.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_23_281.jpg,0,1,0,30.18997
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_23_349.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_23_349.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_23_349.jpg,0,1,0,30.18995
/Users/dyna/Desktop/data/IMG/center_2020_11_30_13_45_23_418.jpg,/Users/dyna/Desktop/data/IMG/left_2020_11_30_13_45_23_418.jpg,/Users/dyna/Desktop/data/IMG/right_2020_11_30_13_45_23_418.jpg,0,1,0,30.18998
